Id,ratio[0],ratio[1],ratio[2],ratio[3],ratio[4],ratio[5],ratio[6],ratio[7],ratio[8],ratio[9],ratio[10],ratio[11],ratio[12],ratio[13],ratio[14],ratio[15],ratio[16],ratio[17],ratio[18],ratio[19],ratio[20],ratio[21],ratio[22],ratio[23],ratio[24],ratio[25],ratio[26],ratio[27],ratio[28],ratio[29],cd,cl,cm,cy,Cx,Cy,Cz,Cmx,Cmy,Cmz,Volume
212,0.204444444,0.0354,0.154512543,0.051129477,0.218420583,-0.162224086,-0.147389293,-0.029074692,0.046693041,-0.061608915,-0.080888097,0.015793835,0.216313286,0.005265612,0.239562735,0.23474697,-0.019529159,0.312126101,0.091341294,-0.037952513,0.205890685,0.197220189,0.032396131,0.142799249,0.028613555,0.002606938,0.028313966,-0.038304674,0.144208547,0.007102342,0.944291012,3.757116642,-21.63903334,3.813834906,0.672153282,3.76542838,9.17E-05,-0.000661632,-9.01E-05,21.3565611,10.993114
213,-0.024722222,0.0564,-0.013711579,0.026277268,-0.034968531,0.093680913,0.022138069,-0.115469899,-0.058214875,-0.193449243,-0.038720092,-0.044885745,0.124245439,0.4397237,0.375058131,0.327896847,-0.045268136,0.358431977,0.053370459,0.145512045,0.181439777,0.028948841,0.048783744,0.258183932,-0.020043862,0.030457327,0.031293542,0.197562922,0.141294466,-0.008523071,1.044429142,3.82304013,-22.41058749,3.88658309,0.768255416,3.85171547,8.36E-05,0.001580747,-0.000256156,22.2035776,12.89535
214,0.201388889,-0.078,0.169458866,0.289902121,0.086182562,0.054345075,0.046434355,-0.053890607,-0.197221759,-0.065116399,-0.056292094,-0.072430375,0.332100254,0.226929089,0.220528636,0.157754703,0.095199129,-0.031988873,0.326384284,0.162401301,0.150463778,0.064067029,-0.027933978,0.284962593,-0.014424417,0.109954143,0.169275314,0.12541963,0.042255922,0.056767471,0.793007004,3.333481236,-18.60844595,3.380678415,0.553384986,3.35558953,2.93E-05,0.00223103,0.000276046,18.5047343,11.701861
215,0.2075,0.111,0.105365887,-0.15617438,-0.148725553,-0.17457144,0.103070881,0.113052133,-0.072971069,-0.154321954,-0.048477284,-0.132240671,-0.073105208,0.448752871,0.128403764,-0.049375588,0.189450606,-0.038230772,-0.005789291,-0.02206186,0.208083688,-0.016991074,0.1704841,-0.039775235,0.171068388,0.052263847,0.154780619,0.114744145,0.021526716,0.081732786,0.96144478,4.010048807,-22.91769905,4.067347527,0.674820234,4.0309976,5.17E-05,0.001393821,-0.000245399,22.7164888,10.82684
216,0.149444444,0.1278,-0.074441286,0.143994137,0.056652836,0.060575169,0.039719172,-0.103066371,-0.020363536,0.048230386,-0.027728035,-0.059077728,0.109360833,0.434003236,0.009745951,0.061338746,0.037172675,0.081744102,0.188119676,0.364375473,0.238405626,0.173971709,0.008478351,0.148844494,0.091338576,0.122587195,0.193903812,0.01631501,0.091726505,-0.011405939,0.826659093,3.463485964,-19.71618102,3.512713909,0.579278383,3.47163005,4.38E-05,0.002541984,-6.54E-05,19.5093995,12.062076
217,0.085277778,0.0186,-0.048056262,-0.206431068,-0.202670568,0.030830988,0.074940878,0.087718453,-0.14458554,-0.006667856,-0.054761603,0.005736794,0.14669786,0.055470303,0.435209142,0.258205107,0.13591096,0.098667251,0.362656116,0.33538874,0.07830163,0.172552324,0.168185809,-0.002563626,0.166834725,0.164937309,0.058715961,0.036052512,0.121914496,0.099149911,1.027049292,3.857327179,-22.492198,3.919574261,0.750455261,3.88206859,-5.10E-05,0.001487339,0.000470603,22.2906343,13.629889
218,-0.064444444,0.0354,0.100553394,-0.08823999,0.091919263,0.094737128,-0.084769922,-0.017169301,0.043217713,-0.140979567,-0.086840657,-0.101605286,0.093839299,0.479455544,0.001151712,0.145631,0.001074002,-0.050499338,0.230808536,0.395927453,0.091896971,0.056355989,0.059759708,0.228060175,-0.020507247,0.035705764,-0.027633185,0.172571507,0.109734984,0.026008518,1.173650836,4.334211,-26.41272544,4.405522823,0.859961842,4.337455,2.24E-05,0.002021153,-0.000237645,25.9783147,12.086918
219,-0.140833333,0.1446,0.001388628,0.275932813,-0.114401355,-0.199161427,0.143945824,-0.108212466,0.040231627,-0.198090609,-0.119396545,-0.044124501,0.347665198,0.162464922,-0.064066994,0.387157452,0.148081695,0.275921963,0.368264201,0.252219283,0.185748934,0.018071072,0.100260825,0.106865756,0.06141954,0.003496194,0.048637036,0.098366837,0.027117586,0.082880837,0.93282632,3.525819901,-19.93381181,3.582301855,0.678918199,3.55025048,0.000134267,0.001764269,-0.000410784,19.7805915,13.158631
220,0.18,0.1992,0.015446914,-0.176393833,0.043764787,-0.13405277,0.104526064,-0.003840638,-0.167189305,-0.121826501,-0.07219612,-0.032861624,0.236076949,0.379143262,0.263395978,0.184200446,0.042299095,0.208026863,0.182769159,-0.005264013,0.116057355,0.127388023,-0.049308227,-0.025661901,0.102274462,0.073647026,-0.029246635,0.104980225,0.086059032,-0.016688937,0.985905248,3.988958747,-23.27081354,4.048015118,0.699566921,3.98638877,0.000211323,0.002045505,-0.001165436,22.9065948,11.895164
221,-0.128611111,0.2622,-0.051793186,0.257341051,0.144840686,-0.02019278,-0.107803056,-0.052882933,0.003608473,-0.070048021,-0.036563083,-0.117425937,0.431301215,0.202061441,0.087189877,0.310377358,0.077160231,0.142788747,-0.055721254,0.176064685,-0.04543004,-0.019031379,0.175523744,-0.021048879,0.091866963,0.175210472,0.094767887,0.002887957,0.145193756,0.046187019,0.987953952,3.678727042,-21.035198,3.738682032,0.720092656,3.70279208,2.96E-05,0.000742594,-0.000100977,20.8391859,10.874542
222,0.121944444,-0.0948,0.178666946,-0.009789453,-0.227707037,0.170597705,-0.118537914,-0.013064808,-0.150815625,-0.016200195,-0.139862145,-0.008272814,0.231203958,0.48529882,-0.03053128,0.116403177,0.170989501,0.028221543,0.288293211,-0.071586977,0.113148744,-0.023987928,0.04690723,0.155114582,0.152367588,0.148845794,0.064588305,0.15265002,0.10698347,0.017462582,1.036809943,3.917359209,-22.56261374,3.980140924,0.753239399,3.94387909,3.07E-05,0.0017195,-0.000126047,22.376581,11.95126
223,-0.003333333,-0.0276,-0.0941971,0.262325265,-0.054178707,-0.087132075,-0.075698693,-0.042632483,0.034481071,0.028333194,0.004497028,-0.120447293,-0.094743801,-0.065324884,-0.055109223,0.071939625,0.123013712,0.157762811,0.345814412,0.299748801,-0.009516686,0.174805244,0.29439906,0.031712216,0.025833913,0.107675609,0.111547393,0.174493425,0.028400915,0.050720236,0.854320017,3.531299797,-19.27806486,3.58229208,0.603012924,3.56340293,-3.99E-05,0.001645794,0.000409506,19.2087372,11.608397
224,-0.143888889,0.0564,0.141555803,0.001085818,-0.229236406,-0.125729224,-0.091556687,0.073829212,-0.017038388,-0.03030624,0.007166763,0.005575268,0.184269259,0.166987909,0.393943048,0.126799803,0.207910389,0.186821223,0.007994495,0.25342419,0.156491062,0.047376014,0.255783527,0.286747849,0.181016737,0.013337283,0.198276856,0.035395043,0.014608541,0.020015786,1.06932346,3.85555772,-22.24321153,3.920758009,0.792518152,3.88341884,0.000122614,0.002283453,-0.000535624,22.0591882,13.046863
225,-0.091944444,-0.036,0.098607325,0.174936119,0.041702801,0.038511206,-0.130124469,0.043442733,-0.079640237,-0.188552282,-0.047115464,-0.003586307,-0.036454103,0.081090118,0.379393938,0.289081941,-0.005048696,0.071204988,0.20439584,0.245746588,0.125250201,-0.02063111,0.129207973,0.207132531,0.112971642,0.115565587,0.046741266,0.026454811,0.000371224,0.002761273,1.05670621,4.090736525,-24.51045187,4.154483795,0.761296429,4.08645622,1.25E-05,0.001734419,1.75E-05,24.069073,11.898968
226,0.277777778,0.1026,-0.038888496,0.03291727,-0.142605011,0.1126132,0.097659723,-0.014289019,0.052367926,-0.08770588,-0.06000289,-0.085391334,0.484091561,0.441042071,0.190416824,0.141159906,0.046110315,0.121409736,0.171857974,0.014227007,0.225108123,0.067811924,0.227948215,0.100535513,0.138864405,0.048295767,-0.017702433,0.155043495,0.043981168,0.022218052,0.853539291,3.425645305,-19.13925225,3.476840496,0.608767202,3.44859959,7.31E-05,0.00061754,-0.000311622,19.0157794,12.303861
227,0.183055556,0.1866,0.013852516,0.070639273,0.213061406,0.147074882,0.143302462,0.086048089,0.030289734,0.02947736,-0.067202324,-0.128698862,0.487926397,0.059563528,0.005461417,0.140465261,0.145590086,0.142238531,0.328927378,0.081515595,0.042148635,0.10608556,0.0981517,0.296675256,0.020828265,0.131881837,-0.028656328,-0.03854517,0.117134766,0.030456493,0.839008303,3.364354626,-19.10909994,3.414685488,0.596601236,3.37625529,-6.21E-05,0.00168094,0.000608398,18.8817513,10.969526
228,-0.064444444,0.0396,0.040649622,0.00555509,0.126567192,0.050333217,0.062135549,0.040441044,-0.117606428,-0.156097969,0.015317795,-0.108692464,0.179551887,-0.090206261,0.212131065,0.379868834,-0.008018816,0.277255268,0.223135771,0.003951165,0.241541381,0.237716654,0.248803381,-0.012585177,-0.025145553,0.098265496,0.029971005,0.092045027,0.123843545,-0.006801916,1.075105485,3.785145295,-22.16224019,3.850920439,0.800163718,3.81626489,-8.07E-05,0.002023583,0.000452827,21.9677218,11.790129
229,-0.030833333,0.048,-0.075411925,0.099149919,0.147132001,-0.080017018,0.041478505,0.021667427,0.012129377,-0.008008883,0.015045877,-0.119226943,0.312666812,0.180272835,0.010639531,0.265947581,0.336763961,0.28348595,0.190469519,0.093107233,0.293292615,0.034946642,0.259870885,0.088864876,0.105886401,0.049843956,0.116214734,0.009039302,0.024867936,-0.003033137,0.940207369,3.349384142,-18.84527603,3.40681076,0.696841922,3.37809955,0.000749076,0.002095485,-0.006115727,18.7145633,12.467878
230,0.045555556,0.1614,0.133557236,0.027428155,-0.230986256,0.065987129,0.006855061,-0.10243372,-0.101777768,-0.177271189,0.015972601,-0.086216259,0.139036916,0.221279736,0.416151736,-0.04468637,0.052347887,0.036679889,0.374366058,0.221538732,0.191182085,0.202041105,0.246672364,-0.016973519,0.173862376,0.147312409,0.034534266,0.020483027,0.113253137,0.02404814,1.026641468,3.909039136,-23.04427147,3.971131802,0.745550228,3.91328727,6.67E-05,0.00258579,-0.000344471,22.7244765,12.805635
231,0.051666667,0.2958,-0.097670061,0.052167733,0.229233277,0.051200995,0.004112044,0.051908819,-0.128993296,0.012098966,-0.138153148,0.024021349,0.019518972,0.212459146,0.377097378,0.025332174,0.122057285,0.361545681,0.396338468,0.088655695,0.128437844,0.182743777,0.093905992,0.241614661,0.10115135,-0.005447297,0.002632929,0.042995876,0.048828641,0.033174151,0.985344796,3.734694902,-22.06601265,3.794331551,0.713189661,3.73408295,0.000108518,0.001187686,-0.000750064,21.671359,12.138541
232,0.2075,0.2286,0.06978915,0.002322787,0.070369064,0.185644162,-0.007673491,-0.081251775,-0.00571123,0.046777769,0.020719477,-0.058254627,0.1234642,0.465072682,0.235277216,0.338266881,-0.027222936,0.353106011,0.029134944,0.128448657,0.193802172,0.083029141,0.285814792,0.220915662,0.152071452,0.108817332,0.137112508,0.176935844,0.001136485,0.044256824,0.920671319,3.348375763,-19.27368293,3.404442072,0.678671869,3.38202366,1.01E-05,0.001571319,0.000174358,19.1564159,12.159237
233,0.100555556,0.2034,-0.066770279,0.004547011,-0.23908665,-0.010836318,-0.086359114,-0.018074736,-0.04354541,-0.020962334,0.002770896,0.008783352,0.308152889,0.066744368,0.264259686,0.008415101,0.259462728,0.206084971,0.231534522,0.352581882,0.012185387,0.225165762,0.215925837,0.087016115,0.103324332,0.107331165,0.020368895,0.184446993,0.040219957,0.01138997,0.965989597,3.691004829,-21.05938369,3.749397755,0.701599056,3.71520446,4.16E-05,0.002120356,-0.000704655,20.8804133,12.916802
234,-0.0125,0.1572,0.071714908,0.231536916,0.149117641,0.152649451,-0.008153631,0.004884894,-0.088898376,-0.117209383,-0.074697382,-0.105256037,0.148602786,0.440739152,-0.048249678,-0.074337692,0.067655242,0.075352708,0.04236302,0.202462036,0.175451728,0.024272008,0.135710121,0.177656978,0.127390228,0.057221705,-0.02695905,0.05180403,0.02968451,0.084172328,0.883982178,3.781679504,-22.01567637,3.834131002,0.613009652,3.78305563,0.000122649,0.002314158,-0.001093379,21.7018436,10.606026
235,0.253333333,0.1404,0.069232534,0.210288851,0.079955537,0.059059799,-0.115432411,0.041927823,0.01560208,-0.185307128,-0.031750869,-0.020007176,0.435141654,0.281013392,0.155435489,0.399056203,0.154321404,-0.002556089,0.051789323,0.37593735,0.215609205,0.231690931,0.26043083,0.290564444,0.153085655,0.006906053,0.030721014,0.053426686,0.077625783,0.099684243,0.939012935,3.576175672,-21.29508432,3.632966518,0.680828644,3.57415346,-4.70E-05,0.001247147,0.000532887,20.9014682,12.368568
236,0.378611111,-0.0024,0.027512968,0.013084852,-0.164409493,0.170870815,0.149701065,0.085216009,-0.055393686,-0.096391932,-0.103894316,-0.088489265,0.208170816,0.050595974,0.14370702,0.094153738,0.184864948,0.182962417,0.203716905,0.310691919,0.143867371,0.148189068,0.077579414,0.226887073,0.091910959,0.119112438,0.096520902,0.177873928,0.026256703,0.087680075,0.84118091,3.404710705,-19.01619106,3.455094814,0.598177727,3.43150857,-3.39E-05,0.001267683,0.000376584,18.9262429,12.111966
237,0.256388889,-0.1074,0.085353995,0.281328646,-0.037917917,0.035934469,-0.142419276,0.11439229,-0.032779168,-0.182837863,-0.05672701,-0.033918886,0.057344251,0.003618978,0.204574877,0.206966444,0.253672165,0.343639626,0.195785066,0.035482797,0.026520353,0.137013833,0.049407966,0.216339674,0.01772678,0.053347463,0.182559666,-0.030403668,0.052567619,0.0639237,0.925772894,3.623778118,-20.46154845,3.679529428,0.664727968,3.64263999,7.21E-06,0.000327414,-0.00112627,20.2531209,11.214172
238,0.1525,0.2748,0.115699155,-0.19835964,0.18023381,-0.032295118,0.116391584,-0.097106507,-0.068150155,-0.112575637,-0.125937036,-0.079711999,0.151416865,0.177475984,0.432172371,0.10339703,0.061230842,-0.026247479,0.061499397,0.23693144,-0.015140174,0.066260048,0.021781438,0.299866232,0.055782327,0.104064091,0.052977378,-0.015015087,0.127327208,0.013368695,1.076348534,4.197403777,-25.31770772,4.262261391,0.771515124,4.1987179,4.01E-05,0.001672316,-0.000131693,24.9060326,11.046286
239,0.384722222,0.2034,0.102900655,-0.129703473,0.05801275,-0.043345955,0.031813193,-0.030698281,-0.099932593,0.017179073,0.029500809,-0.118099753,0.497775849,0.215076293,0.41854584,0.198613574,0.006267055,0.379300312,0.30746152,0.094217907,-0.042228123,0.028618139,0.148454482,0.196350795,-0.010485959,0.00433289,0.015306915,0.017728905,0.006398886,0.024306222,0.901089663,3.291697733,-18.44801745,3.34653616,0.664222963,3.32721864,0.000121825,0.001983282,-0.000541719,18.3400241,12.290156
240,0.057777778,0.0228,0.060141739,0.138163403,0.155490667,0.177286151,0.068384505,-0.069263981,-0.107735012,-0.048992773,-0.065927136,0.001612432,0.363342838,0.273952914,-0.060446225,-0.014742496,0.074662417,0.244471526,-0.073025597,0.187731528,0.246643651,0.076972137,0.212628518,-0.008522792,0.183979756,-0.003526069,0.040825277,0.082590895,-0.019692086,0.086200515,0.899440356,3.394255726,-18.88074166,3.448729277,0.654201524,3.42947854,0.000125261,0.000648936,-0.000790285,18.8377395,10.889366
241,0.106666667,-0.0906,-0.058030668,0.16008329,-0.059443107,0.089210429,0.147397354,0.044220392,0.036800243,-0.058112106,-0.004224019,-0.038760768,-0.091029326,0.26712675,0.024625242,0.044206091,0.256766823,0.32255479,-0.042352171,0.204063241,-0.046638629,0.158137093,-0.008240227,0.102948778,0.170720407,0.152510601,0.039795422,0.078909006,0.050741507,0.082145117,0.815019492,3.496559491,-19.27827044,3.544894934,0.565477598,3.52299101,5.85E-05,0.002610938,-9.56E-05,19.2019608,11.016358
242,0.146388889,0.048,0.073400647,0.285890329,-0.108029515,0.177373988,0.08935124,0.003969533,-0.164592242,-0.089980298,-0.08315808,-0.015165578,0.250718387,0.476789795,0.055635676,-0.016674313,0.038128766,0.035698326,0.003287146,0.224086763,0.074463205,0.097883693,-0.024798104,0.254257135,0.137727238,0.195558851,0.028891893,-0.021542632,0.141416853,0.033272664,0.804309901,3.48923804,-19.5387014,3.536844254,0.555286409,3.51324219,-4.82E-05,0.001740657,0.000257418,19.4333514,11.101964
243,0.274722222,0.111,-0.092112604,-0.063380486,0.062242247,0.056577166,-0.048266619,0.06488306,-0.100398665,-0.106823345,-0.050001733,-0.031789554,0.164052799,0.060749514,0.411508372,0.003768613,0.303260689,0.150400451,-0.005268329,0.129686223,0.054506194,0.162013498,0.025183872,0.194997836,0.023267119,0.156100411,0.115477537,0.126679892,0.118064961,-0.016564541,0.94493089,3.866547636,-22.40909077,3.923043966,0.667015675,3.87386203,-3.12E-05,0.00083728,0.000139238,22.104228,11.196213
244,0.192222222,-0.036,-0.020073126,0.044332707,-0.189610128,0.080403919,-0.01802569,0.006804841,-0.194435806,-0.045246136,-0.142566138,-0.088823017,0.186182549,0.322441127,0.349308024,0.002661655,0.16983935,0.234895307,0.180136005,0.182564945,0.059388663,0.120493182,0.078627359,0.095433467,0.125311659,0.075538274,0.159355496,0.112533326,0.061208233,0.088687653,0.916080913,3.623703473,-20.32675567,3.678778887,0.657908338,3.64970018,0.000156458,0.001275614,-0.001301699,20.2243638,12.720205
245,0.320555556,0.1992,-0.024018697,0.100147771,-0.244312331,0.004937806,-0.096199385,-0.018501574,-0.039609256,-0.079784665,-0.013724399,-0.143786644,0.464026919,0.30023825,0.323984333,0.109053536,0.15295314,0.337854653,0.113641918,0.054045835,0.280936416,0.208248822,0.241905216,0.21110122,0.142731868,-0.014058325,0.114937366,-0.034289202,0.122248242,0.025093253,0.915449839,3.260162657,-17.98237272,3.316079617,0.681768261,3.30503179,-0.000135704,-0.000748885,0.001621726,17.961788,13.081389
246,-0.043055556,0.1782,-0.001412689,-0.122576808,0.246188647,-0.182004666,0.067817397,0.072257344,0.066727609,0.01260665,-0.118932758,-0.026422421,-0.085313322,-0.067522235,0.162714931,0.20566023,0.210545296,0.255989006,0.019567082,0.291219955,-0.024519594,0.173074043,0.298582052,0.176910347,0.126757561,0.018193747,-0.016034667,0.158621388,0.058840981,0.099892012,1.096270339,4.012468154,-23.65985615,4.079165936,0.803114832,4.01016673,0.000184304,0.001641131,-0.000890289,23.2521683,11.30957
247,0.326666667,0.2244,0.074229218,0.229826047,0.238355482,-0.06789436,0.021580941,0.110668283,-0.082854119,-0.003445937,-0.143705177,-0.148266609,0.051898524,0.023616828,0.174352053,0.078565373,-0.010396934,0.346482802,0.399143706,0.087225441,0.042664197,0.166977654,0.220178329,0.245669033,0.127915774,0.121771682,0.19975721,-0.026381462,-0.019435753,0.095852669,0.780760389,3.099855617,-16.96816003,3.146767616,0.558218767,3.12712006,-0.000101711,0.001661904,0.000605599,16.8622531,11.140952
248,0.329722222,0.1194,0.14655545,0.19932859,-0.079616532,0.019820234,-0.119484763,0.04793012,-0.157722202,-0.048517973,-0.147903807,-0.12171486,-0.000240127,0.451833603,0.285972835,0.277650657,0.113189301,0.336220681,0.233561109,0.134393358,0.028373808,0.087402225,0.270423313,0.09669259,0.194609513,0.162522386,0.147812345,-0.022803036,0.072472618,0.032092161,0.861460486,3.283832623,-18.31376866,3.335925817,0.626278931,3.31505089,-2.00E-05,0.001647205,0.000276632,18.2242217,12.390039
249,0.302222222,-0.1116,-0.056154347,0.035665897,-0.159623411,0.180641765,0.119233939,0.040342924,-0.067611932,-0.162966743,-0.016735666,-0.115198409,-0.06348371,0.245888893,-0.088201283,0.381964068,0.349844371,0.321049093,0.052335274,0.295588819,0.014378765,-0.029537909,0.121566462,0.291332339,0.154152966,0.138798807,0.063113756,-0.03351404,0.101399825,0.077926638,0.894955428,3.560243483,-20.02911166,3.613999844,0.640916776,3.58684164,-1.72E-06,-0.000384055,0.000674441,19.8990282,12.077211
250,-0.003333333,0.2664,0.093018686,0.241332788,0.131039276,-0.146466116,0.082454079,0.012636058,-0.151892067,0.027789348,-0.053014677,0.003434218,0.09157688,0.274360008,0.218029685,0.015467391,0.211053931,0.295935695,0.172766878,0.076490282,0.208595962,-0.010539824,0.112126329,0.270614868,0.032405939,0.081569904,0.185804597,0.029574354,0.066625463,0.005231077,0.838868924,3.380254817,-18.96803806,3.430537224,0.596292529,3.39613305,0.000156476,0.002033305,-0.000830703,18.7859301,11.524965
